explicit,id
True,4aZc7bh3CYODF1jB454rHN
True,6OyLM8ib5pNro2EDRP6qGx
True,3BVaHOpbG5Gp4HLytkO1BQ
True,7tepjNRVtf99sfd4emZBSK
True,2LA9SOrUVBg5ke5VincVl8
True,25SLDhIqiYmuB1LVLu6qEW
True,5AZTe6N9t0eCZayKF3iydw
True,03nY1Cpeoi9r5sQuzT240G
True,5QzHQbwWWOxSQNsCRS8ffl
True,52pxXCPn3hhxQZKmKqGLgr
True,1hxxVu2fvMOXBng4IZCPPI
True,20xMFun8FSlvX6UDBDfxaD
True,4mS6L3h0HaIYwXKpWv0sfk
True,2bAsbk7KcxvzY4KmT9IqVP
True,14u5rpTOzCZ6hNKfL7F553
True,0dXEC5CkzedK8AN89syy1D
True,4wwUJU6MeVp9MIcCpmsfRu
True,6YnUof4m4njbAvYsRDLMfY
True,7sLAU4CHjtsRAlKjGeo1OJ
False,5PV7z06Kd0OmSwSg6fCs23
False,71WnjhU86F3JeexWKxMe8X
False,4yUr95GqDfjIAlwgFjh7NV
False,7hRho8a2YbYGqoSO2goF5Z
False,17Io2fxT3dAPVGGabcrfry
False,2JtxlNg1qRvYx19TOBE4NJ
False,4zY9Y2iL1foQzBhwnj6Cmo
False,0C0fIp03RGBWmsW80PBo9Z
False,0TPGx6tdPg4FozdS7UZeCa
False,4ekB5WrJEVAFyVGicLfYo8
False,4hPjoo4uZxAbWkvD5uGMn2
False,5sEC1YKY6tkojt0fn34JYM
False,1gu79AhfZ2BP8JUgrSnivK
False,2G8EWk8mJjRXPzgsfUCnAO
False,0q74cALGXSd7s4lG4aJbvp
False,7fqc4EXEZMdqKkAR9SPNDy
False,79Q9r4bCLj97xIFEMI0teq
False,0E6AAMQOrFuymufnfdH5ct
False,7koSSD02vrMsDf8OEdcLuj
False,36nsXR2iYetsIEwoPcu85d
False,0FOP25A8tEONq8cH3YJqhS
False,1WiWrsDlrVNjHDBUAIgmb1
False,5SaExNbZQU9HnsNlzq0jDr
False,5Ikog5s4TJA0wiARQSuGQ2
False,4P7nVaDlxXMGy2sXfyw5UV
False,0q9Ons6XkzShclKo64RnVM
False,3bp7plnvXMnqBZQ9vr2R4w
False,1iepcAEXIw3H8g9YnadvqC
False,0ahXDgmIKaCEPOEdV7d1k7
True,6rqIUwTC1WehRPueGNhIgv
True,7iKLeuZiSafi25JLtIlR3L
True,1gJNudm1yW6Q2RV4DXqvbL
True,1pNKRPN5ZxPAH0ipTR82R1
True,2ftHCFxO20IgutFTnG1KWX
True,04ZOIUScsiZw66ZIYC70fw
True,7k2fr3zSum9N9CsLMZU34d
True,38QJ84R0eaSfBcX3GbPVuS
True,7MQ8TXli5SIMEhUHjJ9Cym
True,33yFZIVSlBRm4kSsVDlcB7
True,7JgivUBnNYR2CNXBTgjkhu
True,3Twnfv3hDrL7hAuIKmIeX4
True,7rc5T5WnwbapvqEu8E34yy
True,7iHHdZJG5VBrSAsZmWb72H
True,3kI9xIm4WNjNhcUYR7s7fJ
True,4Y8IdmtRH4aKiar4BdEWnh
True,56v70XuuzRpyto9sSvgEAx
True,5W8YWOVmmEWWVijgD49stR
True,3VUU5gWKwFOZS5o7576zsE
True,2AiCSC6yenzkE5DsJ0J92R
True,18AcC6QLWsQyNphFD8VDyA
True,43kliAi716IFqkogrtrAMq
True,3VvoRoVaKhJNM85F0Y9pWk
True,6Kdg49t6iOgpsaCEDpWN5D
True,4pf16ys6golLkrg5JnVRrt
True,4Ez4s4dexaNom6VXhwNhYE
True,70wVu4QknV2BYawDv8oXi4
True,11nQIM68QGWOopEAHaJtIR
True,4EyZA77pyvZMuGXrslnyGg
True,4W4IGEpVnHrZzc5Wrqgvkp
True,4kC2N77rx7O6eTkkEuZaLs
True,75yQEPySf0TH20rPZlHrc8
True,6mnNL3lGQLZ01tlkaa4qsL
True,5UZZeyYP53kRbROOfeZZnI
True,1IJG0DNj321U4R1FyGMoUw
True,1zZSV7BLPI9AVqmS4IZVtU
True,4Gl8AqNmMF0XFFeezhJBQS
True,2IAI5JVPIYa7Pw4HtnzuEo
True,1Wtf771GNJ1LqZdlaDRy9V
True,0X56blVRss4bnqkhvJylRw
True,68Cho3UBGw2INNBtLD3w4t
True,6iP4i4YPjQDTfyNwMZzmDL
True,3kTTCxJOU0mApufpnopLLk
True,39CqhQTQgK3uu3TZRfwiIb
True,5SGp6luyOWZMktFI69fc7L
True,0BsoJAV2ptZ2Qgw6795KuN
True,1twTSThTXWukkQDxjiTmLg
True,5SOVTvz7mMifNIclC77T95
True,0VMOu14429cqk7ADm0Kv6X
True,0ru2Q1Tpc43dg8Tu5PVLKg
True,0CMlMCRM0NkmPDaaTTZt2I
True,7asqhOSIvUa9gsc2A91yyH
True,27Jk3v8EWDm5ZeaQXF0FuU
True,5cCDMlC8s6YnH4Er1veV3V
True,2nUs2gWd1THNtnFHWtFHN9
True,0slao7hc56L8DWaKfoer3L
True,1Tdc3T6eDaQh9fEz6ChvpL
True,6f68YGaZUDfGDNDSvNDpmx
True,3jXDi4k7GFGQyYbWXnH7WL
False,0pdAzxWEdrFOIJieouKJYG
True,1gnp2kXZiPVgdaJ4N471Nn
False,5247q6Y52SrsjjnACGxjJL
False,5rLDVsqu7MLNFX3Kq9JQ9H
True,4bI4sEAuZRutelp4eVUq7D
True,7JHUhNGIr6e3Qkcr9lI9p2
False,0fUwVQsGeZNTDgMW4F7pNU
False,35OR88mp5yljHxTaycd4Qr
True,0zVHChcXbuf29sb84d5EH1
True,3bQuP6mvTsR53D1kAy1BAJ
False,4D2TUlv46PPG3MTCPrTxU2
False,5U7upzL8LLoh6KcwUzN4bO
True,6B6tN3waDtpaoJXmCNSRDz
False,3h6oUMLMPHg1dIjH489aUA
False,3U2utSDu0WhOspSGdxImfk
True,4n5V7aFAT7ECbQgngC666D
True,5rtqDdezSBcLjj8VUuKkkk
False,1tR37tpwAK8eKVmJ9fLIjN
False,4ywCax9Kx6R672owrkRK1Z
False,4tBLS5T9pI4lYnykGxbYpi
True,4IaTgp4EM8HPKj3FpuKTpb
True,28WUf1ot6MjnMTfJADg6no
True,1MC68wQgKlmBhyWjal6Bu4
True,6dMluSWx73fCz5uzIe3XFY
True,4dhSXuLTj87XP6IVax0ygb
True,190ga608Y0pXfCi2qxtzAR
True,3Zs4fPMAXLJsFRXiTfjYE5
True,13KQkyBarQdqvcVHHorxML
True,6iWebTWxTZ8pMq4PdgPV6K
True,6Q75n7qZsQUlwPIJDLB1Kh
True,2UEnAicIIyeGMpdeHbTOSC
True,10cbN87YX0b0Gafwg6XH96
False,7HNtC6gAgAaLrIS8Vu0oXu
False,7sVPEcmcUgmQJrMnTkaQAo
False,2gataHF2wUW9Nuj5pdjoV6
False,0dBmjKKpVXaGhnwKG9OPJn
False,29dh2VvsTtO1lXv8PjlEsq
False,0QQFRCYX68pJL8LVghXBeS
False,4z88wjVjeo5w9hSxtJKrgf
False,3GpHmhceTo7URpnkEINu1c
False,5Jkoige7eMd1etKh3HcbkZ
False,4WL29crXB5gJA1QaLZOsul
False,1btjHYHXEO7nE2a9QmjyxN
False,6gKvT2LQyPIGNaDTTv9uNy
False,2MPVJgFKCzvQRNJ2do2VJS
False,6Qr5Cd6ju1b42eWStvjNOS
False,07mJiFV7P6i8Mj5ssCo5Q8
False,0ihQncjWUlVE3X0hvX8yEs
False,1R7uFr2SIM4o8AAfYzmLUP
False,5d4UI6ZziGxjO2EHhA2NX7
False,33iILADt34QIBDQfY3vNp3
False,7tElOwaw2ONWiPCW8bDErC
False,7n9AoCGQsDyAU5UQNopTyS
False,0LXaviskvYmE6b3zJ61hxG
False,2RiioRnRGNWfRXkVakbpuF
False,6utRr4LpktTsyzqEAeVcS3
False,7jCjnEXd0ZgAJF3FH9e0G4
False,7sOYavR4yi9tK09nN4gPoY
False,2Rkquf1Myit8PT3VS3RWQt
False,3KsXQwO06L89FFul8pRcJN
False,7u541nnOJtACa5e1pQeQ0J
False,7A3zzNYGDwslPfMFQBvg4n
False,20drZGA8rkE5bMJAkzO0T8
False,1WkRzoxoHNxqE45SCFDB3h
False,3OOJlCpGYH7zuzw39Z6e1q
False,3XxJ9wRQxElukHMR8L24UL
False,5hq5LUSFIPZIeFoHMFAdsR
False,2oQympNR5EfdBsPEhHZfW2
False,5o0pYpjG457wpXMJ7lpN2u
False,5bPIcDzfyZvJdv4C3wHUwN
False,2x1aN7hf9L2ARW63WKicPP
False,64gBwQnSqk5R30AZwFH984
False,5CXeW9pRv2MhjJphupfMIw
False,5qBc99YuZlRCLBuWeKbcJ5
False,6zipBomOAz13SJBu3XfAmg
False,5q8Ro4JfahG5GhTEj5Pg74
False,0vwxOR7k1L3fJnKM7Zyonf
False,2PyJp1wQGkCmXOEo21XHAu
False,31IvgJ9LT5aOEM0Bwh2ZAq
False,3UnFSCRa7CfWElgOvM4ERM
False,2lTEKOypGRCA9WAUqgPGxd
False,5zEA6sKXTwSnoqM5jn9EcS
False,5dLcKM0z7PqRk8oAd49qQ2
False,04vz8BJFBni7nSGupQP1xh
False,2JZqv4aD2qkMOYMpJo1Cn8
False,20wTjePrXXqlqfvcC3jHok
False,0kAGAVB0bhDJvNoNuJaqzI
False,5pBIJJ6A9vqKPHQALCUarK
False,62lAvELT0NtRW3RtK39tiV
False,06clH31GsMBQ6DJ2xMlgLg
False,5GQ7mHeAPe9ECk275XFKG9
False,5QhwVoAdJ87z8AJl5wN8r6
True,1gDzfhLhz5FX0letF03uMR
True,7tAPs3ozVItjW79Teopua9
True,0YltauDjb55eHd8xyE3mBt
True,0fdSBTN7FM5xT5Hlxqoofn
True,3iN1RuKGUCULOWSPiuuhwL
True,3FccdcAWi1uRopmg2pXMsz
True,3oHTqbBUnAmTZIvPIHsnWj
True,0MoRTalVQ1zPdR5HucLJrP
True,3p9g1wMQh2Ar1M8XJYAKRW
True,4zdRgZQBINn98MiuuqQhK2
True,6HPR0zD4FSQVZW9gZ2OMqQ
True,1xRB34RFSmN1uBiGMeeOnp
True,2j9hVgM0fGxd7w9oVsmg1H
True,1qGiQTFHnUJGOacNCZR6pT
True,2r4vclyDQF1Sxd4jDX1Inf
True,5ulGqqRuUgHTq1LEI55gEZ
True,6fsm4DkEhGTPgoaX80fChj
True,43NbiCdnbtJNHMnqmrXpNy
True,7CkWb1mb9lxzF89cT9azOa
True,2Rx2Vp6oeKryabYlEmcTdE
True,0zWAi7WcVtQCmbcHioM0Yd
True,6yjG5fkM7P6UQOleGKobdF
True,2GtwaaJOs2VoOGA772dCBc
True,5KrqOjpbIRR52ayoqXjFIe
True,5i60hrW0vbiyLd1XcnPgg1
True,2jxnCxm4CmClE89wqJo4D5
True,2cxZcutuNXjXyDueAPnCKa
True,0aqaabn27kkKIn77vrFoQW
True,4HqHAmGYbkZISZl8DvDe9f
True,0cODm4IK0o0KuMyNu00PJ1
True,6NmTeHg92mmd2GZ3gTxs52
True,16j2BYBWSQWUN4GqxMa0dE
True,0NU72jJZBT3PGQjBKu1pPF
True,7HZjF7nzPZnCtvbceX8f6y
True,4ISYHNdO9VtUF2SRUc1Fme
True,2piPl6kwjvMQhucmx7Difq
True,3nPvGzR2r8TWnxWB6tBa4d
True,39G69YTb1Y9T5szMTX4B3p
True,36F0Fu7gr05dEoOoYN1Ox1
True,3fOQ6lfmGPz1E5ZLWlZApm
True,0VRF3Mac6rsw1xYpxRXK5g
True,12lcoRRLR79VxkJ2zSkmez
True,4qM6tmLvZe4o7hbkg41yuz
True,6ueBP95rFivXvYTPZv3jnk
True,2GbXgMnxfQAMTRvazxd3Fc
True,2FyMLnybgpiBUxstBz6Ayb
True,4CtTXt3QfOrJxPBxVi578Z
True,423YkDtMrQnJ1KAB24otFT
True,4VStBeSGbNjjOc5YQy1p9W
True,58A48WZXOw2c5yIxLLDtsr
True,1wLITwnyJI8FEiCaABfr9B
True,19BEDPhlVcz2NkDN7hBYAX
True,3RN1P8VBjkWaQ9SRLm5HnU
True,6Dewb97GQXx2tr55ykIwVz
True,16SA1wGO2wGTOxB74OBcwK
True,5IAO5HLnXLCL3akYVPMdsA
True,2oiYBM3pp5st5kejVDUZCT
True,0F81p7hal6NrT55AuikiNd
True,45KMRhJsB1OrvaryDFPM7q
True,0EFJ6ptTtTfMbZlRRCyT4s
True,7xISxYCETU77CeYs3r0wV6
True,7efPx8ZByVAUdnFMLVoFNl
True,2BwXJHHSdecbvoqpQ7jTJd
True,1HFoXFfxfH2uFvg7H86otL
True,68uk57CdeILMaSF3rOpFCR
True,6M6je61mexwF9MLYMPG8pK
True,0z13YZyfe9JOCBS21NLUZ9
True,7cpleCH1JhExuS4YpE3Fpf
True,0twvrLbbpqs18TVCiRbFSG
True,4zrKW4Bk2tonMDnGb8kJI6
True,1KmSiEu7iZWsj9yx0du53d
True,7rQ4l2R7LXSl3si9XhEN5v
True,7KrLICo9FtAq8JbSsJN3xZ
True,0yLZEWzc4aGBps4lZJZXd6
True,3KGxv5ejk1upm1hNAAqrle
True,4V1F7S6bEInnYb6MH4aGlp
True,38fycJ2lqvCqbk6HYi9YN4
True,2cRvXcuXM5qSInGMXeOTcV
True,6wPXlT4xT4ReLPW4ccgArs
True,5joHY0OWA32pL3OVHJTRzQ
True,2Y0uRUhElEbqRvknSUD506
True,0cWP3xyaiNqpNCJUlXZGbN
True,4TftqakeltcSB3pPrgAMpM
True,7d0aae7agH1Yf25yNohfDB
True,1wOUG8w3FZQQnNU3DjDxxr
True,32XCmLetgUziajbG2GARVP
True,1hrbMSnlrbfOjCczFpBAfc
True,2sOe8EJtf1oI3FIjSPQDrp
True,54XJBMi7vPxotQa9nW7nme
True,0qIMMUierSX13sIqEqQlYO
True,5epz9aT46W3XJ8Isc9adlg
True,0glRhQ4DvEx7dPITSD4rEv
True,21gVwZ2o7bcO1TNZu9VtUe
True,2A59XJMo3gbMOkbvcZnb65
True,2bL56F8NB2t4C6hGAe5mWE
True,65cG9bJ6i1AS81iuWc9hNt
True,0XdfcOqFGhjujzHgONYpW4
True,0WPnFHziemOgFQT6aQ6e0r
True,0sgND6wEDdEOsgHcwHpAgm
True,3ctsikXB4dmv24gjTSJysX
True,2bayaZZH4Keba7SpLLlaVc
True,3e8aYFFJIwY9MLcdAfy4RB
True,3D23m1nxpPVkh6ye72yG62
True,2aA7KwPEYiARs7vA99ngJq
True,14E6A7Wzu30H0C2aQ447n4
True,6qVxnedFDsVaGKZSFX5s0f
True,5wbbZoYEu6i4TVe2PULBrs
True,3MiTDFPEEpGcPOrPRXxVrx
True,5T6Jb9B64Ud84LqO5DPbkI
True,1DPTFSpGbgA4LbdJmTVkUO
True,6Eg2ACHcOVER013Cn1zVHn
True,43mvZhloTP1y3CRaVUU0Ar
True,3jxibzPaLxrggJ8o0kZT55
True,7g0gSgYaTfrn3XYBLZlWz9
True,6TJG6N1mIO64h8PbWBltdW
True,49qFkfRwm776QCpO4bJn2R
True,4FwmLV4n5juLY8FSZ2NsGb
True,1XpAGLzU1kMjnaUcU1WeEE
True,7JtOyvDBEut4KQVVE6q7yo
True,0uImUngsmotdiFZRf4pDE4
False,3NfCocQexPUpv7L9L4mSFy
False,02nfZLBNS9CG8vlB2zh91L
False,2XetOvxyxyTHTtxbNkStZi
False,1HA56iWzXjr0lya1RzdNhE
False,6ZuHToHvrwujuuEmnNUbei
False,52ECa63SZm42ZsIPjjPlLB
False,1nDDwmcLW5KWn4CsLblLva
False,7onIgq9Mt08HiGSXWG1Z3H
False,1nyda3RgBap7i8OYxPAi7K
False,1n8q5I1tG5l6fgNZcDsOWQ
False,0MpZSu8U7wZHKG2HNXoT45
False,6koRGOnesR78r4Yxxl6VxD
False,2A9agbiHjvENVQvEeYQq1t
False,0WXt7F7fZXJeMBS2uPWQ6e
False,7ET4Iv5yivbHXGUjEjprAn
False,50PqSs4mt6MgVfqMUIwIk6
False,20SSby0PIw7HpgvFoI6ZaH
True,1qUgHBPjklXgITdfMG5oVh
True,1qUNwbqIVCnIXkwG15Qnoh
True,0f8MdxCsEEfEPaREwGyb9G
True,6d70HQknpqRtqcdmeXWCE9
False,5FEBritagmW6iAy5wL5uXg
True,6VszzfjvdJ3mUSmCd9jVWe
False,7EVDoQ683SZEP5vVVSGY2b
True,27rb8RpVPcoBkkXfd8JTAl
False,4XLJ6hQJE6BEa6J0KxdpVj
True,5WUfpXWZM1ZEohqSS2Ez39
True,54VFyVeosKmTIKhyjapWdA
True,74xJdIi183fiDtub0qiXPb
True,1JMiqNmvoK0LBAXa6UBx5P
True,3jXAB7Y5FvW6m0mnguYTNt
True,6hWo5g3OTBrufXrtszRm9x
False,1wtfb7lB6rolODDtiUvivh
False,6eO27QTWB24B0pt2PCp25p
True,1TYtGHDcxwv4XhhOKaf74t
False,07uqSTAVsiPaVkBhaz6ZV6
False,2aixU3VfgmEAH2ZkQT6Ny5
True,340LMwTufmtCqId9AfWFZe
False,3C87A9IYzmAmGHHeahbB2T
True,6RFrMHMCCzzjjOWkZfHXiH
True,5uUjlgY5cspGZhqRhQKmU2
True,3JuSu7JlG613LdC8SSMBpI
True,5UZPAmKjOS6QOJ6Vy5VE2o
True,6zf8HgdAK9oQMtzodpzvC7
True,4o8yv8uB4Rte7pdg3tD7UU
True,5iNR3VvrSD5Js3NPFyaWb5
True,6pnMoHw7JGOSQhpe74nYtC
True,4R9CWGSfYfhbVyUH0hzQl2
True,1LIh6AVEHJDxaABdaecvmf
True,4y6rb2lWDVDzthjiqmr0WO
True,3XsDYnT7TkWbQ7KIRVUiiz
True,5RRF7PHKgz17i8BT2zdesB
True,4HNecGK7S3dsEdzVeVtjZT
True,3vrOVQGLTtxeylA0BVc12b
True,6jIyH6zBpU0DE4EgyLnrXX
True,2bOzMWqMGNVmld1gBDIsvF
True,146TT6BCsijUPHPcmuL3Ky
True,33nT9pzpfVB3QEpOlktVec
True,5B9SCdS6fiNe9T5ZiADZnQ
True,5u4ae2tD1cY5yXzlIg3w2G
True,44ZcHdCJPywqKOMzxybUYs
True,0KwM1yAY0J5wgpdLPaLtxr
True,349lMZAXlPyIjeT6aWvLwb
True,3gX4ivg5PrfeSkYS5cmX8w
True,0jtjSjaNC7PWqgqzeMvHsv
True,1K32pzgPCRRaWjQcJZaCnC
True,54ycwO4LgbQCEVqzJe9Tzp
True,6fGNASdmqZX7BTgmQ9opse
True,1IjJXnot3WgN28kREiMzqk
True,7cXrZavkfAU2I5BEDlTF3N
True,1EFEIzmjUVULtjVBQBk5mQ
True,1kzN4fbtWGRPJoTlXsiedB
True,3JS7KcwL1Ru4LzpKN5lddM
True,47VV4dbXMkxhTeL7VXUdkq
True,6HdGdcOlwLc9mep6H1gd62
True,5e5NOVnGnQ1wd9j2CQkmBV
True,5WLPUrthmA8k4RHdeoeD5C
True,4Lt74tlUk6tnhF9D4czb28
True,50ii1yUYf9QasoSWFVu6cp
True,64q9Je26IgkM3grWlYwZYb
True,7Ail7QW6sxhym5MDYJP6Je
True,2m2GOD6OjfEoHLtRX0YQth
True,2si4KptpJKvgk0yiqKNvLN
True,4JcH2IIWvIcfNr2nt3l0yA
True,5jhPycwHyuQlzqNqkPatm0
True,7vSdzYQRSdTXWuBJUgGc9P
True,45p6KeLjQvUMUzmP3dY6Zi
True,3rgJEKIdw9JzE06D6QdYBW
True,0mG4qnREKBFCuNkghiy8x3
True,73Sd7hlA0vhaLdjIJGxDAO
True,5M1ouiXDqkmE2SXSbjPQTv
True,2YmVFpf5fYb32JGQ3HswBl
True,5gUMYs2Lh4cZD9mGu9Iwx5
True,3Ll298iO80p31uLhP8EEXG
True,5PcYIHS3cJlsMbtzCIV2i6
True,0Rr0hyip4gc6KGN4JL5wt9
True,72EqVuxOZpp4Ikvn0l1Ubd
True,2LCVXIVFi3Duv171rKiylJ
True,2GgCQZmkevFhC6kll365aq
True,5ucOS0mbb3g1aLnqYUCZJS
True,2id7JBAsKyiI2R5h3F1dQ5
True,6y6X8wTHDbX0dLi97xwVX7
True,3vT2cQkkgP4i1m5ql5u4nc
True,2RQaAVMoSpblrTtQTaFGsh
True,1JCtuzEldAnL4N05RTeUAn
True,7I9xKzhMNVfWv909b8u0Rw
True,1Cgbf8LIl0lwVjh0bWnY4l
True,5TeKEpMsGsJu2IV71ky5kt
True,3wrGWeqscbEx5bRbyLcSym
True,7vxKrXVeugn7VmmZFkHbKr
True,2ergXniJKdIx3VE071ViCK
True,6zYcJ74M2c6TPEZfw4M9vH
True,6xy3UKJ1vHGeaHwIJZ4i9X
True,5s48mCqr5IpvKnJqLa3MnR
True,5w07Q83G2FivvwC3o9Vzgj
True,5nfrZNJ5ZF6chRoFLUsNfx
True,5agKd8naEIj8ipMOYGWD9q
True,250Pdkd8MYTOhPT5kjiSzx
True,7hNGIMonAq6eTMZG8UTTKr
True,0EBKziGWWhPnuFZmpxqfNP
True,3Z5KTRAijyaY1mAg4DYetI
True,5g8Zvsgwt6NDoemFphhfbh
True,2HEeiQTALSnOUwbmh7ojhC
True,4Vg980bNcyKQGdJPmJmt1o
True,6xwKAfahMoFuYp1fWlAnML
True,0RkcDMeVtFCKb5mdjT459M
True,3L1cXWVdjRaXdkxqVufZMQ
True,25SC6NjdYdaPuoPSlxsceF
True,2WZInKfhItX7Agvp1itXfH
True,1m9jBtDeDtoNotS5Xl7pdJ
True,0kfwvjBDftMlijvQbgDRJw
True,2y3XFxEWZFvOKFGX6ptLvz
True,1CZkcA5LIJAroUMI6QoEHP
True,6kWc8Z04udqhWXmEmiFVEq
True,3Lp7ByPl6dz88SzUvOSdpn
True,734Uvzg4VSGAjCQ0FgnyHU
True,2yKS7JODM4xJ7bEWUGxQz6
True,22LupHVZpCKVSqECFvYqGb
True,1U4ubAvE9iuNR0XgbaEpty
True,1uXBlTiO0Yik2VKFiLLDT5
True,6xXe5wAKwNwUB85CHu5WhO
True,3NM7yuAn3hSvEOa0WpLyIG
True,4ott26yesLTjGmtU78T7e1
True,7HhIvNoC30YbARugLkMnPa
True,2lADGtWeSZz0IsICfl18Rg
True,4IrhZVYOdmsR3JtzBAdIbp
True,28QC8QjxcKCOLYRRRqDD3J
True,79OtBODUmEAidJHvGQPACL
True,5xXJOPLowFLJ5RZf8VpApM
True,1WUnV49awzREYsMZchDAcZ
True,1dA2xSPGfdKS90HvQRb2Dl
True,5dizj1IesP9DCUoOKYkleG
True,72vOJ5Cq8ZCMKXOp5FmqVe
True,4gbLAMeUQ7jMXTWOsaOdD6
True,7fqfrWwTmTu09lTcSfuBP8
True,65wFhGRS9ucCAzsaxP3kuU
True,4ZO9njt06yO03YYm0yyARR
True,5ihpEJNwRMTyKIIhPop4Os
True,0qd4qFF0TGEVgDDWJjiMA5
True,7luLjgk5SQKQLQaxNekwHv
True,4o2THNV57lHhRYT277Ugjr
True,0OV0fHMSNxjGRbRM0eiesx
True,60nbQ8ZsBvo0E9sNlX1csX
True,25MoiFF3FTIJiZTAoDL3J9
True,5XLJhhsrezJgYOYpqBRwxH
True,4tX1ZJPgANfnLIvxFedf6a
True,2km7mEjNSAlCGEYkpg7tOh
True,2ewwlrnvq9gzn99PA2jjbb
True,67ncKGqScuJdNUN6bTqclA
True,0Osejd2Ykxttf4ntTyBScP
True,2jtrYJk29gxWL7BiQeyiIj
True,0PceGMtVEhudGibQ6Qjo0H
True,39WbEoE9wtVjYFDtvAcrUF
True,5U1No05DaQATQGDy3i3XTX
True,3vQGsLPUnO5yqfEUjyeysE
True,7FLkNxebm6cNnu19lIMqW9
True,1QgtxouKxcnAbp432mQaxl
True,2U07tRVEybfBxcZSEDHmGr
True,3GK6jOxAF2qZgeA2ySs8Uw
True,1LJfRyzkNHKYi9kIKOSrKA
True,44nu2BmUSxYMC7q7Z0PPtl
True,7mWZWbeRqmpDJcNcCgdUxe
True,67z86020hqoj6CbwoUo74H
True,5AGscAEjBXYHjKZWOUiinz
True,1KnLh8hFLohWYdNrbHcHYJ
True,5edcSPfZiuGJ3ZzVDev3Lu
True,0zpLgWZgWvm2rebnYjvoSt
True,0kUzKosInPRInIQNqKYnXQ
True,2GDBcHilZFihQFCOezgoBc
True,39lZki8oDBW1vSvAitn9Fc
True,1upDYuy4xIUA9Dp4UukEDg
True,4Y1ruU33kut4f1beNuu26P
True,4J7S9d5BfIzD12dGSTpFX2
True,1MggxbZvp7ZNfzJQWStVTA
True,3Rsjz1liUgryo14GGJwevZ
True,3qkEUf2kHE4c8NYaivthPR
True,74z4PdLhrqH32PPjdMIt5U
True,7rRFUMW90qaQVEbZOtepAw
True,1NHwvBmrUje4L1dxfWnXCH
True,3jDssGbmH8DeTuTSu6jTLP
True,2Oczpv70ChAEAxlVGex3HR
True,4R3TrChinlmpdewsWOLkQe
True,1vsm38VKJUAQj0fqmolh2B
True,4ZIz7p1RTYk25NzJLh6P6k
True,7xPReJAskopYnXc0u3so36
True,2cZuNzaAGNFozlZTxSDU1g
True,1Df3DbUqJAjLOGAdScDbdX
True,0g1JP0IYyElzZtkBIvxIlU
True,3KbnlMJvR2pYT0L238NV8H
True,6NHS5I2Gqn9gYultd3i4Th
True,2nXj5Ndo5zkp8f6ZGcdGFa
True,4iaiR7WMTVrf3aq4c6p7ZO
True,632vbWjIFoUmXHkAkoBJuT
True,4debS6fNfwusn2SkcvnuoQ
True,2rbFP3TvAWLKKhlFCeaKS6
True,2SbL8Z9nr1aAtTflttQxIG
True,0Fs4DQKvmk5DPHfmOa3vZX
True,7rNss6e4oqwlLtmA81KIHR
True,30HRg7KmNxAZYOvclzsoJA
True,1Naj7cOZZVdxBaEbNjRvt4
True,6KBnPiozEzWiht0LIe6ofP
True,7EuZNUTaN6InVmgINYt0Ct
True,1j8cpTASZJE6zt6xhD7BZq
True,66ue0VAipmYabfBAc1baj4
True,6gNrveWszSigUuYYCsXMpl
False,0oRP78yejuhNxmtLfG4DsY
False,35wYaOTtkv9VAHjHPWQONA
False,57GqQFo5ObwEHtuMGjjk1p
False,0mjlD9TBOEYJ99zrI01LCR
False,7275sm44o5rC2e8muzDJml
False,6of5ExcbxmO8vje9gNnnRr
False,5LgDYxYUPptk22PZK7s7Cg
False,5NnvPFo7O1TXFb85cfvs5I
False,4nWJshwB8hNDmnK1GtJLFn
False,0qadaBvkPj0jSuUt3sIHOB
False,34HtpZFOoz3bTpZMRUiVuz
False,3xkjyMEAE94SeJ4B1yX809
False,1FOxpG48a74a0LpNXCBqjc
False,2dL0uyVQlltVVHKoAseama
False,51ySqYWhjb18B3D0W38rAp
False,6wNuaMA96DLSwVd2PABe06
False,4udjjSPrTtwcbS678wrqkm
False,3ktmYgw3pNDx9p7mmV4irV
False,5sgOo6mtpzujBfsRCntyfa
False,5sgZ5peQCZ7pKWgNabYv2z
False,6fpxcQc46Oc4Pr4dRBVxML
False,1S7hk5ucayMQJ8a2VvpFHh
False,52Xja4luAi0O9yJ1RQeaqe
False,3UHlFxEvHdtsMv3PaS1kfp
False,7HwhTFUcKJFa3FZZgvhR5Y
False,6n2tWWObNYaPn00JqTADfE
False,2za1RWAE1l79EaZxvAaD88
False,6ytyL2OFRRXLBScT0CBC79
False,2MHCnrqnWpBmoJ3vitKO22
False,5ytnaiJwvqZRbOE9L6xbUC
False,7iXECdzTvdd9jq8TiMtE6V
True,2UqYjdI0C3z9kNKVtwaUnt
True,2mMjFna5hcJZKvVJIArcTb
True,247QOIpvMaLoBcp2CtUD8L
True,30Kpf8Oxu63sMSf3IjRPGI
True,14KIL2EwW8g2DoCXCCcKGQ
True,78x3aeTTvCzKysethzCBUo
True,4eQegTh5mSFIUBQdnq1B5t
True,5PgMFHmcsuJL3jCcnex9qv
True,2HUH5z14KeXcTxn6AZynjq
True,3KxsH0yC1a9aYSKwolLCs4
True,0SQfM7m3kGossQ2zfVcgWT
True,0YImOCkIJ2PWhCXaURCZnY
True,4Za7ftyWIYxOpTG2NOmbd2
